IID	Region	FirstAA	LastAA	Closest	PcntC	BestAvg	PcntAvg	BestOdds	OddsB	2ndBestOdds	Odds2B	BestOddsInf	OddsBInf	2ndBestOddsInf	Odds2ndBInf	C	A	Odds	OddsInf	Call
269080	Europe	40	238	B	6.4	B	6.7	B	-54	B	-60	B	-11	B	-12	B	B	B	B	B
269081	Europe	40	238	B	4.8	X03	5.3	B	-34	B	-46	B	-9	B	-11	B	X03	B	B	B
269085	Europe	40	238	B	4.7	B	5.2	B	-32	B	-41	B	-7	B	-8	B	B	B	B	B
269086	Europe	40	238	B	3.9	B	4.7	B	-28	B	-37	B	-7	B	-8	B	B	B	B	B
269090	Europe	40	238	B	5.1	B	7.1	B	-47	D	-61	B	-15	X47	-16	B	B	B	B	B
269091	Europe	40	238	B	4	B	5	B	-41	B	-42	B	-5	B	-6	B	B	B	B	B
269093	Europe	40	238	B	5.8	B	6.3	B	-42	B	-50	B	-12	X03	-15	B	B	B	B	B
269096	Europe	40	238	B	6.2	B	6.8	B	-46	X12	-57	B	-8	B	-12	B	B	B	B	B
269097	Europe	40	237	B	3.2	B	4	B	-27	B	-29	B	-4	B	-6	B	B	B	B	B
269098	Europe	40	238	B	6.4	B	7.4	B	-61	B	-69	B	-7	B	-10	B	B	B	B	B
269099	Europe	40	238	B	5.1	B	6	B	-39	B	-44	B	-2	B	-4	B	B	B	B	B
269102	Europe	40	238	B	4.1	B	5.8	B	-41	B	-50	B	-6	B	-10	B	B	B	B	B
269106	Europe	40	238	B	4.7	B	5.5	B	-37	B	-44	B	-8	X47	-11	B	B	B	B	B
269107	Europe	40	238	B	5.4	B	5.8	B	-40	B	-42	B	-7	B	-8	B	B	B	B	B
269108	Europe	40	238	B	4.4	B	5.1	B	-34	B	-42	B	-4	B	-5	B	B	B	B	B
269110	Europe	40	238	B	6	B	6.8	B	-44	B	-58	B	-9	B	-15	B	B	B	B	B
269118	Europe	40	238	B	4.7	B	5.5	B	-42	B	-48	B	-8	B	-9	B	B	B	B	B
269119	Europe	40	238	B	4.6	B	5.1	B	-32	B	-38	B	-8	B	-9	B	B	B	B	B
269120	Europe	40	238	B	3.9	B	4.5	B	-32	B	-34	B	-12	B	-12	B	B	B	B	B
269121	Europe	40	238	B	4.4	B	4.4	B	-33	B	-36	B	-9	B	-10	B	B	B	B	B
269125	Europe	40	238	B	5	B	6.3	B	-45	B	-52	B	-7	X42	-8	B	B	B	B	B
269127	Europe	40	238	B	5.4	B	6.4	B	-52	B	-54	B	-6	B	-6	B	B	B	B	B
269128	Europe	40	238	B	6.2	B	6.8	B	-49	B	-60	B	-14	B	-18	B	B	B	B	B
269129	Europe	39	244	B	4.3	B	4.8	B	-31	B	-35	B	-6	B	-8	B	B	B	B	B
269131	Europe	40	238	B	6.2	X03	7.2	B	-51	X47	-59	B	-14	X47	-19	B	X03	B	B	B
269136	Europe	40	238	B	4.4	B	5	B	-33	B	-40	B	-9	B	-11	B	B	B	B	B
269139	Europe	40	238	B	4.5	B	5.2	B	-35	B	-42	B	-9	B	-11	B	B	B	B	B
269140	Europe	40	238	B	4.7	B	5.8	B	-33	B	-43	B	-7	B	-12	B	B	B	B	B
269141	Europe	40	238	B	4.2	B	5.8	B	-40	B	-47	B	-9	B	-10	B	B	B	B	B
269142	Europe	39	244	B	5	B	5.5	B	-45	B	-48	B	-7	B	-8	B	B	B	B	B
269143	Europe	40	238	B	4.8	B	5.9	B	-41	B	-47	B	-5	B	-6	B	B	B	B	B
269144	Europe	40	238	B	5	X03	6.4	B	-35	X12	-53	B	-10	B	-14	B	X03	B	B	B
269145	Europe	40	238	B	7.2	B	8.1	B	-56	B	-70	B	-7	B	-10	B	B	B	B	B
269146	Europe	40	238	B	5	B	5.8	B	-40	B	-49	B	-9	B	-10	B	B	B	B	B
269147	Europe	40	238	B	4.8	X03	5.3	B	-37	B	-48	B	-6	B	-10	B	X03	B	B	B
269148	Europe	40	238	B	4	B	4.7	B	-33	B	-37	B	-5	B	-7	B	B	B	B	B
269150	Europe	40	238	B	4.3	X03	5	B	-30	B	-44	B	-10	B	-16	B	X03	B	B	B
269152	Europe	40	238	B	5.9	B	6.8	B	-46	B	-56	B	-8	B	-11	B	B	B	B	B
269153	Europe	40	238	B	5	X03	5.7	B	-37	B	-48	B	-5	X19	-7	B	X03	B	B	B
269156	Europe	40	238	B	4.2	B	5	B	-34	B	-38	B	-9	B	-10	B	B	B	B	B
269158	Europe	40	238	B	7.8	B	8.7	B	-66	B	-79	B	-8	B	-14	B	B	B	B	B
269162	Europe	40	238	B	4.2	B	4.9	B	-30	B	-40	B	-7	B	-10	B	B	B	B	B
269164	Europe	40	238	B	5.4	B	5.7	B	-38	B	-45	B	-8	B	-11	B	B	B	B	B
269165	Europe	40	238	B	4.2	B	5	B	-31	B	-40	B	-11	X51	-17	B	B	B	B	B
269166	Europe	40	238	B	5	B	5.8	B	-37	B	-47	B	-8	B	-9	B	B	B	B	B
269170	Europe	40	238	B	3.4	B	4	B	-26	B	-31	B	-7	B	-8	B	B	B	B	B
269173	Europe	40	238	B	3.2	B	4.2	B	-26	B	-31	B	-7	X03	-9	B	B	B	B	B
269174	Europe	40	238	B	6.5	B	7	B	-50	B	-62	B	-7	B	-8	B	B	B	B	B
269175	Europe	40	238	B	4.4	B	5	B	-32	B	-41	B	-8	X12	-10	B	B	B	B	B
269178	Europe	40	238	B	5.2	B	5.6	B	-37	B	-49	B	-9	B	-14	B	B	B	B	B
269179	Europe	40	238	B	4.9	B	5.3	B	-40	B	-48	B	-4	B	-6	B	B	B	B	B
269180	Europe	40	237	B	5.1	B	5.6	B	-35	B	-43	B	-8	B	-10	B	B	B	B	B
269181	Europe	40	238	B	3.5	B	4	B	-23	B	-27	B	-7	B	-7	B	B	B	B	B
269182	Europe	40	238	B	4.2	B	4.7	B	-31	B	-34	B	-6	B	-6	B	B	B	B	B
269183	Europe	40	238	B	6.6	B	7.5	B	-57	X12	-68	B	-16	X47	-19	B	B	B	B	B
269184	Europe	40	238	B	3.9	B	4.2	B	-32	B	-33	B	-4	B	-6	B	B	B	B	B
269185	Europe	40	238	B	4.9	B	6	B	-40	B	-50	B	-8	B	-10	B	B	B	B	B
269186	Europe	40	238	B	9.5	X03	10.4	B	-74	X12	-87	B	-12	B	-14	B	X03	B	B	B
269187	Europe	40	238	B	6.5	B	7.8	B	-54	B	-67	B	-5	B	-8	B	B	B	B	B
269189	Europe	40	238	B	6	B	7.3	B	-51	B	-60	B	-7	X03	-9	B	B	B	B	B
269190	Europe	40	237	B	3.5	B	4	B	-24	B	-26	B	-8	B	-9	B	B	B	B	B
269193	Europe	40	238	B	5.2	B	5.9	B	-43	B	-47	B	-7	B	-9	B	B	B	B	B
269195	Europe	40	238	B	3.7	B	4.3	B	-38	B	-39	B	-2	B	-5	B	B	B	B	B
269196	Europe	40	238	B	4.6	B	5.3	B	-36	B	-44	B	-8	B	-11	B	B	B	B	B
269197	Europe	40	238	B	4.2	B	4.8	B	-37	B	-37	B	-3	B	-3	B	B	B	B	B
269199	Europe	40	238	B	7.6	B	8.2	B	-59	B	-68	B	-3	B	-4	B	B	B	B	B
269200	Europe	40	238	B	4.2	B	5	B	-31	B	-36	B	-5	B	-6	B	B	B	B	B
269201	Europe	40	238	B	4.1	B	5	B	-36	B	-37	B	-4	B	-5	B	B	B	B	B
269202	Europe	39	245	B	3.9	B	4.6	B	-28	B	-37	B	-9	B	-12	B	B	B	B	B
269203	Europe	40	238	B	6.4	B	7.2	B	-48	B	-59	B	-7	X03	-8	B	B	B	B	B
269204	Europe	40	238	B	3.9	B	4.3	B	-23	B	-27	B	-8	B	-8	B	B	B	B	B
269205	Europe	39	245	B	4.7	B	6	B	-45	B	-53	B	-3	B	-4	B	B	B	B	B
269207	Europe	40	238	B	5.4	B	6.3	B	-38	X12	-51	B	-12	B	-17	B	B	B	B	B
269208	Europe	40	238	B	5.2	B	5.5	B	-35	B	-44	B	-5	B	-6	B	B	B	B	B
269209	Europe	40	238	B	4.7	B	5.4	B	-34	B	-44	B	-10	B	-14	B	B	B	B	B
269211	Europe	40	238	B	6	X03	7.3	B	-46	B	-63	B	-11	X10	-15	B	X03	B	B	B
269212	Europe	40	238	B	6.9	B	7.2	B	-61	B	-68	B	-3	B	-4	B	B	B	B	B
269213	Europe	40	238	B	4.2	B	4.8	B	-38	B	-40	B	-4	B	-6	B	B	B	B	B
269215	Europe	40	238	B	3.6	B	4.2	B	-24	B	-33	B	-7	B	-10	B	B	B	B	B
269217	Europe	40	238	B	4.7	B	5	B	-46	B	-48	B	-7	B	-7	B	B	B	B	B
269218	Europe	40	238	B	4.4	B	5.2	B	-32	B	-38	B	-7	B	-9	B	B	B	B	B
269220	Europe	40	238	B	4.5	B	5	B	-41	B	-43	B	-10	B	-12	B	B	B	B	B
269221	Europe	40	237	B	5.2	B	6.2	B	-41	B	-52	B	-7	B	-10	B	B	B	B	B
269224	Europe	40	238	B	2.8	B	3.4	B	-21	B	-21	B	-6	B	-6	B	B	B	B	B
269225	Europe	40	238	B	3.5	B	4.7	B	-27	B	-34	B	-10	X19	-14	B	B	B	B	B
269226	Europe	40	238	B	4.5	B	5.3	B	-40	B	-43	B	-3	B	-5	B	B	B	B	B
269227	Europe	40	238	B	6.4	X03	7.2	B	-47	X12	-55	B	-11	X03	-11	B	X03	B	B	B
269230	Europe	40	238	B	3.7	B	4.8	B	-33	B	-34	B	-9	B	-11	B	B	B	B	B
269232	Europe	40	238	B	7.2	B	7.6	B	-66	B	-70	B	-5	B	-6	B	B	B	B	B
269233	Europe	40	238	B	5	B	5.5	B	-45	B	-46	B	-2	B	-3	B	B	B	B	B
269238	Europe	38	246	B	5.1	B	5.8	B	-40	B	-48	B	-10	D	-13	B	B	B	B	B
269240	Europe	40	238	B	3.7	B	4.2	B	-27	B	-31	B	-5	B	-6	B	B	B	B	B
269241	Europe	40	238	B	4.4	B	5.5	B	-38	B	-43	B	-9	B	-10	B	B	B	B	B
269242	Europe	40	238	B	5.1	B	5.7	B	-32	B	-38	B	-4	B	-4	B	B	B	B	B
269243	Europe	40	244	B	5	B	5.3	B	-39	B	-46	B	-7	B	-10	B	B	B	B	B
269244	Europe	40	238	B	6.4	B	7.1	B	-47	B	-60	B	-4	B	-6	B	B	B	B	B
269247	Europe	40	238	B	5.9	B	6.5	B	-44	B	-53	B	-5	B	-6	B	B	B	B	B
269249	Europe	40	238	B	5.9	B	6.3	B	-40	B	-52	B	-8	B	-10	B	B	B	B	B
269251	Europe	40	238	B	3.4	B	4	B	-25	B	-30	B	-9	B	-11	B	B	B	B	B
269252	Europe	40	238	B	3	B	3.7	B	-21	B	-23	B	-4	B	-4	B	B	B	B	B
269253	Europe	40	238	B	4.5	B	5.5	B	-41	B	-44	B	-5	B	-6	B	B	B	B	B
269254	Europe	40	238	B	4.8	B	6	B	-44	B	-54	B	-7	B	-10	B	B	B	B	B
269255	Europe	40	238	B	2.3	B	3	B	-18	B	-20	B	-6	B	-6	B	B	B	B	B
269256	Europe	40	238	B	4.9	B	5.5	B	-37	B	-46	B	-6	B	-7	B	B	B	B	B
269258	Europe	40	238	B	2.8	B	3.6	B	-23	B	-26	B	-4	B	-4	B	B	B	B	B
269259	Europe	40	238	B	4	B	4.5	B	-33	B	-34	B	-5	B	-6	B	B	B	B	B
269260	Europe	40	238	B	4.4	B	5	B	-35	B	-42	B	-7	B	-8	B	B	B	B	B
269261	Europe	40	237	B	5	B	5.8	B	-37	B	-44	B	-4	B	-4	B	B	B	B	B
269262	Europe	40	238	B	4.2	B	4.7	B	-31	B	-36	B	-6	B	-8	B	B	B	B	B
269263	Europe	40	238	B	5.2	B	6	B	-42	B	-50	B	-7	B	-9	B	B	B	B	B
269264	Europe	40	238	B	4.5	B	5.1	B	-37	B	-42	B	-7	B	-12	B	B	B	B	B
269267	Europe	40	237	B	4.6	B	4.8	B	-36	B	-39	B	-6	B	-6	B	B	B	B	B
269268	Europe	40	238	B	5.2	B	5.8	B	-50	B	-52	B	-2	B	-5	B	B	B	B	B
269269	Europe	40	238	B	4.7	B	5.3	B	-41	B	-42	B	-6	B	-7	B	B	B	B	B
269270	Europe	40	238	B	4.7	B	5.3	B	-32	B	-42	B	-7	B	-9	B	B	B	B	B
269271	Europe	40	238	B	5	B	5.1	B	-32	B	-41	B	-12	B	-18	B	B	B	B	B
269272	Europe	40	238	B	5.7	B	6.7	B	-49	X12	-61	B	-13	X47	-15	B	B	B	B	B
269273	Europe	40	238	B	5	X03	6.3	B	-35	X12	-47	B	-6	B	-8	B	X03	B	B	B
269274	Europe	40	238	B	3.7	B	3.8	B	-29	B	-30	B	-4	B	-6	B	B	B	B	B
269275	Europe	40	238	B	6.6	B	7.7	B	-53	X12	-63	B	-13	X47	-15	B	B	B	B	B
269278	Europe	40	238	B	5	B	6	B	-42	B	-52	B	-5	B	-8	B	B	B	B	B
269279	Europe	40	238	B	6.9	B	7.3	B	-45	B	-56	B	-7	B	-10	B	B	B	B	B
269280	Europe	40	238	B	4	B	4.5	B	-29	B	-35	B	-8	B	-10	B	B	B	B	B
269281	Europe	40	238	B	5.8	B	6.6	B	-46	B	-60	B	-9	B	-12	B	B	B	B	B
269282	Europe	40	238	B	4	B	4.6	B	-29	B	-33	B	-7	B	-7	B	B	B	B	B
269283	Europe	40	238	B	5.7	B	6.4	B	-39	B	-54	B	-7	B	-10	B	B	B	B	B
269284	Europe	40	238	B	6.9	B	7.9	B	-56	B	-68	B	-5	B	-8	B	B	B	B	B
269286	Europe	40	237	B	5.2	B	6.3	B	-38	B	-52	B	-5	B	-8	B	B	B	B	B
269287	Europe	40	238	B	4.5	B	5.1	B	-35	B	-39	B	-5	B	-6	B	B	B	B	B
269288	Europe	40	238	B	5.6	B	6	B	-45	B	-49	B	-6	B	-6	B	B	B	B	B
269289	Europe	40	238	B	4.7	B	5.7	B	-47	B	-51	B	-3	B	-3	B	B	B	B	B
269290	Europe	39	245	B	5.6	B	6.1	B	-44	B	-52	B	-5	B	-6	B	B	B	B	B
269291	Europe	40	238	B	4.4	X03	5	B	-32	B	-44	B	-8	X03	-10	B	X03	B	B	B
269292	Europe	40	238	B	4.4	B	4.7	B	-35	B	-37	B	-5	B	-5	B	B	B	B	B
269293	Europe	40	238	B	7.4	B	8.4	B	-60	B	-69	B	-4	B	-4	B	B	B	B	B
269294	Europe	40	238	B	4.4	B	5	B	-39	B	-40	B	-1	B	-2	B	B	B	B	B
269296	Europe	40	238	B	4.5	B	5.2	B	-34	B	-36	B	-6	B	-6	B	B	B	B	B
269298	Europe	40	238	B	4.9	B	5.4	B	-40	B	-47	B	-10	B	-15	B	B	B	B	B
269299	Europe	40	238	B	5.7	B	6	B	-43	B	-49	B	-4	B	-4	B	B	B	B	B
269300	Europe	40	238	B	3.2	B	4.2	B	-24	B	-32	B	-9	B	-14	B	B	B	B	B
269301	Europe	40	238	B	6.7	B	7.5	B	-51	B	-64	B	-8	X51	-11	B	B	B	B	B
269304	Europe	40	237	B	5.2	B	6.3	B	-38	B	-52	B	-5	B	-8	B	B	B	B	B
269306	Europe	40	238	B	4.2	B	5	B	-42	B	-44	B	-6	B	-6	B	B	B	B	B
269307	Europe	40	238	B	9.6	B	10.9	B	-77	X12	-91	B	-7	B	-10	B	B	B	B	B
269308	Europe	40	238	B	4.7	B	5.3	B	-41	B	-44	B	-6	B	-6	B	B	B	B	B
269309	Europe	40	238	B	4.3	B	5.2	B	-30	B	-42	B	-6	B	-10	B	B	B	B	B
269310	Europe	40	238	B	6.9	B	7.9	B	-50	X12	-64	B	-7	B	-12	B	B	B	B	B
269311	Europe	40	238	B	4.5	B	5.5	B	-38	B	-44	B	-11	B	-11	B	B	B	B	B
269313	Europe	40	238	B	3.6	B	4	B	-25	B	-29	B	-9	B	-12	B	B	B	B	B
269315	Europe	40	238	B	3.2	B	3.8	B	-24	B	-26	B	-4	B	-4	B	B	B	B	B
269316	Europe	40	238	B	5.4	B	5.7	B	-36	B	-44	B	-7	B	-9	B	B	B	B	B
269317	Europe	40	238	B	4.9	B	5.9	B	-42	B	-48	B	-5	X42	-7	B	B	B	B	B
269318	Europe	40	238	B	4.5	B	5	B	-32	B	-41	B	-7	B	-8	B	B	B	B	B
269320	Europe	40	238	B	4.5	B	5.1	B	-42	B	-46	B	-5	B	-6	B	B	B	B	B
269322	Europe	40	238	B	2.5	B	3.7	B	-25	B	-25	B	-7	B	-9	B	B	B	B	B
269324	Europe	40	238	B	5.8	B	6.1	B	-38	B	-49	B	-9	B	-11	B	B	B	B	B
269326	Europe	40	238	B	3.5	B	4.2	B	-29	B	-31	B	-5	B	-5	B	B	B	B	B
269327	Europe	40	238	B	3.9	B	4.5	B	-24	B	-31	B	-6	B	-8	B	B	B	B	B
269328	Europe	40	238	B	3.7	X03	4.4	B	-24	B	-35	B	-7	B	-10	B	X03	B	B	B
269330	Europe	40	238	B	4.2	B	5	B	-31	B	-41	B	-9	X42	-11	B	B	B	B	B
269332	Europe	40	238	B	4.9	B	5.7	B	-40	B	-46	B	-9	B	-9	B	B	B	B	B
269334	Europe	40	236	B	5.5	B	6	B	-40	B	-50	B	-10	B	-13	B	B	B	B	B
269335	Europe	40	238	B	5.2	B	5.9	B	-35	B	-44	B	-9	B	-10	B	B	B	B	B
269336	Europe	40	238	B	3.9	B	4.4	B	-32	B	-32	B	-4	B	-4	B	B	B	B	B
269338	Europe	40	238	B	5.2	B	5.8	B	-39	B	-45	B	-10	B	-12	B	B	B	B	B
269339	Europe	40	235	B	4.1	B	4.8	B	-31	B	-35	B	-9	B	-11	B	B	B	B	B
269340	Europe	40	238	B	7.7	B	8.3	B	-59	B	-70	B	-6	B	-9	B	B	B	B	B
269341	Europe	40	238	B	5.1	B	6.1	B	-37	B	-53	B	-7	B	-10	B	B	B	B	B
269342	Europe	40	238	B	6.6	B	7	B	-62	B	-62	B	-5	B	-5	B	B	B	B	B
269345	Europe	40	238	B	3.9	B	4.5	B	-34	B	-34	B	-4	B	-4	B	B	B	B	B
269346	Europe	40	238	B	5.1	B	5.7	B	-47	B	-52	B	-7	B	-8	B	B	B	B	B
269348	Europe	40	238	B	5.9	B	6.8	B	-49	B	-59	B	-6	B	-6	B	B	B	B	B
269349	Europe	40	238	B	3.5	B	4.3	B	-25	B	-32	B	-10	X03	-13	B	B	B	B	B
269350	Europe	40	238	B	3	B	4.1	B	-33	B	-33	B	-5	B	-6	B	B	B	B	B
269352	Europe	40	238	B	4	B	5	B	-29	B	-40	B	-6	B	-10	B	B	B	B	B
269353	Europe	40	238	B	6.9	B	7.9	B	-58	B	-65	B	-8	B	-9	B	B	B	B	B
269354	Europe	40	238	B	5.1	X03	6.3	B	-44	B	-52	B	-7	X03	-9	B	X03	B	B	B
269358	Europe	40	238	B	3.5	B	4.1	B	-30	B	-30	B	-1	B	-3	B	B	B	B	B
269359	Europe	40	238	B	3.9	B	4.7	B	-33	B	-35	B	-2	B	-3	B	B	B	B	B
269360	Europe	40	238	B	4.7	B	5.4	B	-42	B	-44	B	-5	B	-6	B	B	B	B	B
269361	Europe	39	239	B	2.5	B	3.1	B	-17	B	-19	B	-3	B	-4	B	B	B	B	B
269362	Europe	40	238	B	5	B	5.6	B	-38	B	-44	B	-4	B	-5	B	B	B	B	B
269363	Europe	38	246	B	5.2	B	5.9	B	-42	B	-53	B	-6	B	-10	B	B	B	B	B
269364	Europe	40	238	B	5	B	5.4	B	-42	B	-43	B	-7	B	-8	B	B	B	B	B
269366	Europe	40	238	B	6	B	6.8	B	-48	B	-56	B	-5	B	-5	B	B	B	B	B
269368	Europe	40	238	B	4.2	B	4.9	B	-30	B	-38	B	-5	B	-6	B	B	B	B	B
269369	Europe	40	238	B	4.5	B	4.8	B	-36	B	-39	B	-5	B	-7	B	B	B	B	B
269371	Europe	40	238	B	4.7	B	5.3	B	-38	B	-45	B	-10	B	-14	B	B	B	B	B
269372	Europe	40	238	B	4.9	B	5.5	B	-31	B	-42	B	-6	B	-8	B	B	B	B	B
269373	Europe	40	238	B	4	B	4.8	B	-35	B	-36	B	-6	B	-7	B	B	B	B	B
269374	Europe	40	238	B	5.4	X03	5.8	B	-39	B	-55	B	-8	B	-14	B	X03	B	B	B
269376	Europe	40	238	B	4.2	B	5.1	B	-37	B	-44	B	-8	X42	-10	B	B	B	B	B
269377	Europe	40	238	B	4.5	B	5.7	B	-36	B	-46	B	-5	B	-6	B	B	B	B	B
269378	Europe	38	246	B	5.1	B	6.5	B	-50	B	-59	B	-6	X19	-7	B	B	B	B	B
269379	Europe	40	238	B	4.5	B	5	B	-34	B	-40	B	-8	B	-9	B	B	B	B	B
269380	Europe	40	238	B	3.4	B	3.8	B	-26	B	-27	B	-4	B	-5	B	B	B	B	B
269381	Europe	40	238	B	2.4	B	5.1	B	-33	B	-40	B	-4	B	-6	B	B	B	B	B
269382	Europe	39	245	B	5.6	B	6.1	B	-44	B	-52	B	-5	B	-6	B	B	B	B	B
269383	Europe	39	245	B	5	B	5.5	B	-47	B	-48	B	-7	B	-8	B	B	B	B	B
269384	Europe	40	238	B	4.1	B	5	B	-32	B	-40	B	-6	B	-8	B	B	B	B	B
269385	Europe	40	238	B	5.2	B	5.7	B	-38	B	-47	B	-11	X03	-12	B	B	B	B	B
269386	Europe	40	238	B	5	B	5.3	B	-37	B	-41	B	-6	B	-8	B	B	B	B	B
269387	Europe	40	238	B	6.9	B	7.5	B	-54	B	-66	B	-3	B	-4	B	B	B	B	B
269389	Europe	40	238	B	3.8	B	4.3	B	-28	B	-32	B	-6	B	-7	B	B	B	B	B
269391	Europe	40	238	B	5.1	B	6.2	B	-40	B	-55	B	-6	B	-10	B	B	B	B	B
269392	Europe	40	238	B	5	B	5.2	B	-37	B	-38	B	-4	B	-4	B	B	B	B	B
269393	Europe	40	238	B	6.4	B	7.2	B	-49	X12	-63	B	-7	B	-9	B	B	B	B	B
269394	Europe	40	238	B	4.5	B	5.3	B	-36	B	-42	B	-10	B	-14	B	B	B	B	B
269395	Europe	40	238	B	2.8	B	3.8	B	-25	B	-28	B	-9	X03	-11	B	B	B	B	B
269396	Europe	40	238	B	3.5	B	4.5	B	-28	B	-32	B	-6	B	-6	B	B	B	B	B
269397	Europe	40	238	B	4.3	B	5	B	-28	B	-31	B	-5	B	-6	B	B	B	B	B
269399	Europe	40	238	B	4.4	B	5.8	B	-39	B	-48	B	-7	B	-8	B	B	B	B	B
269400	Europe	40	236	B	4.8	X03	5.5	B	-36	B	-47	B	-6	B	-8	B	X03	B	B	B
269401	Europe	40	238	B	5	B	5.2	B	-38	B	-41	B	-2	B	-4	B	B	B	B	B
269403	Europe	40	238	B	4.2	B	5.2	B	-31	B	-41	B	-6	B	-7	B	B	B	B	B
269404	Europe	40	238	B	4.6	B	5.3	B	-34	B	-43	B	-7	B	-10	B	B	B	B	B
269405	Europe	40	238	B	5.7	B	6.1	B	-51	B	-52	B	-6	B	-7	B	B	B	B	B
269406	Europe	40	238	B	4.4	B	4.8	B	-32	B	-37	B	-3	B	-4	B	B	B	B	B
269408	Europe	40	238	B	3.2	B	4.1	B	-30	B	-33	B	-4	B	-4	B	B	B	B	B
269410	Europe	40	237	B	3.9	B	4.4	B	-29	B	-32	B	-8	B	-8	B	B	B	B	B
269411	Europe	38	246	B	3.5	X03	5	B	-29	B	-42	B	-12	D	-15	B	X03	B	B	B
269414	Europe	40	238	B	6.4	B	7.2	B	-59	B	-67	B	-10	X12	-15	B	B	B	B	B
269416	Europe	40	238	B	5.5	B	6.4	B	-49	B	-56	B	-7	B	-7	B	B	B	B	B
269419	Europe	40	238	B	4.7	X03	5.2	B	-41	B	-47	B	-5	X03	-7	B	X03	B	B	B
269420	Europe	40	238	B	5.8	X03	6.6	B	-41	B	-56	B	-4	B	-6	B	X03	B	B	B
269421	Europe	40	238	B	3.5	B	4	B	-28	B	-28	B	-6	B	-8	B	B	B	B	B
269422	Europe	40	238	B	6.9	X03	7.6	B	-49	B	-65	B	-7	B	-9	B	X03	B	B	B
269423	Europe	40	238	B	6.4	B	7.1	B	-50	B	-59	B	-9	B	-12	B	B	B	B	B
269424	Europe	40	238	B	3.4	B	4	B	-24	B	-30	B	-4	B	-5	B	B	B	B	B
269426	Europe	40	238	B	5.2	B	5.7	B	-47	B	-51	B	-8	B	-8	B	B	B	B	B
269427	Europe	40	238	B	4.4	B	5	B	-30	B	-37	B	-4	B	-4	B	B	B	B	B
269428	Europe	40	238	B	4.2	B	4.8	B	-34	B	-38	B	-7	B	-8	B	B	B	B	B
269429	Europe	40	238	B	4	B	4.2	B	-29	B	-32	B	-4	B	-4	B	B	B	B	B
269430	Europe	40	238	B	4.7	B	5.3	B	-39	B	-44	B	-6	B	-7	B	B	B	B	B
269431	Europe	40	238	B	4.9	B	5.3	B	-32	B	-44	B	-7	B	-10	B	B	B	B	B
269432	Europe	40	238	B	4.2	B	5.2	B	-33	B	-40	B	-2	B	-2	B	B	B	B	B
269433	Europe	40	238	B	4.2	B	5	B	-42	B	-44	B	-6	B	-6	B	B	B	B	B
269434	Europe	40	238	B	4.5	B	5.5	B	-35	B	-46	B	-8	B	-10	B	B	B	B	B
269435	Europe	40	238	B	5.3	X03	6.7	B	-48	B	-60	B	-7	B	-8	B	X03	B	B	B
269439	Europe	40	238	B	4	B	5.5	B	-38	B	-50	B	-10	B	-16	B	B	B	B	B
269440	Europe	40	238	B	4.5	X03	6	B	-36	B	-52	B	-9	B	-15	B	X03	B	B	B
269441	Europe	40	238	B	6	B	6.8	B	-42	X12	-56	B	-9	X47	-13	B	B	B	B	B
269442	Europe	40	238	B	3.9	B	4.2	B	-28	B	-30	B	-4	B	-4	B	B	B	B	B
269443	Europe	40	238	B	5.6	B	7	B	-44	B	-55	B	-10	X42	-16	B	B	B	B	B
269444	Europe	40	238	B	5	B	5.7	B	-45	B	-46	B	-7	B	-8	B	B	B	B	B
269445	Europe	40	238	B	4.2	B	4.7	B	-36	B	-40	B	-7	B	-9	B	B	B	B	B
269446	Europe	40	238	B	4.4	B	5.2	B	-33	B	-44	B	-6	B	-6	B	B	B	B	B
269447	Europe	40	238	B	5.6	X03	6	B	-37	B	-47	B	-5	B	-8	B	X03	B	B	B
269449	Europe	40	238	B	5	B	5.8	B	-35	B	-48	B	-5	B	-8	B	B	B	B	B
269450	Europe	40	238	B	5.1	B	5.9	B	-36	X12	-47	B	-10	B	-13	B	B	B	B	B
269451	Europe	40	238	B	3.2	B	3.9	B	-24	B	-26	B	-4	B	-5	B	B	B	B	B
269452	Europe	40	238	B	4.3	B	5	B	-27	B	-33	B	-6	B	-7	B	B	B	B	B
269453	Europe	40	238	B	5.3	B	6.2	B	-44	B	-52	B	-7	B	-9	B	B	B	B	B
269454	Europe	40	238	B	5.6	B	6.5	B	-46	B	-52	B	-11	X47	-14	B	B	B	B	B
269456	Europe	40	238	B	4.8	B	5.7	B	-33	B	-40	B	-9	X03	-13	B	B	B	B	B
269458	Europe	40	238	B	4.4	B	5.4	B	-32	B	-46	B	-5	B	-8	B	B	B	B	B
269461	Europe	40	238	B	6.4	B	7.5	B	-53	D	-70	B	-10	X03	-15	B	B	B	B	B
269462	Europe	40	238	B	5.8	B	6.1	B	-41	B	-51	B	-9	B	-13	B	B	B	B	B
269463	Europe	39	245	B	4.3	B	4.5	B	-34	B	-40	B	-6	B	-8	B	B	B	B	B
269465	Europe	40	238	B	5	B	6.2	B	-37	B	-50	B	-6	B	-8	B	B	B	B	B
269466	Europe	40	238	B	4.3	B	4.9	B	-39	B	-41	B	-1	B	-3	B	B	B	B	B
269467	Europe	40	238	B	3.4	X03	4	B	-24	B	-29	B	-5	B	-8	B	X03	B	B	B
269470	Europe	40	238	B	5.8	B	6.8	B	-48	X12	-61	B	-6	B	-8	B	B	B	B	B
